YY_MM,GEN_VAL_MO_x_1220,GEN_VAL_MO_x_2010,GEN_VAL_MO_x_2050,GEN_VAL_MO_x_2110,GEN_VAL_MO_x_2150,GEN_VAL_MO_x_2230,GEN_VAL_MO_x_2250,GEN_VAL_MO_x_2470,GEN_VAL_MO_x_2740,GEN_VAL_MO_x_3010,GEN_VAL_MO_x_3310,GEN_VAL_MO_x_3330,GEN_VAL_MO_x_3350,GEN_VAL_MO_x_3370,GEN_VAL_MO_x_3510,GEN_VAL_MO_x_3530,GEN_VAL_MO_x_4000,GEN_VAL_MO_x_4010,GEN_VAL_MO_x_4039,GEN_VAL_MO_x_4050,GEN_VAL_MO_x_4099,GEN_VAL_MO_x_4120,GEN_VAL_MO_x_4190,GEN_VAL_MO_x_4210,GEN_VAL_MO_x_4231,GEN_VAL_MO_x_4239,GEN_VAL_MO_x_4279,GEN_VAL_MO_x_4280,GEN_VAL_MO_x_4330,GEN_VAL_MO_x_4351,GEN_VAL_MO_x_4359,GEN_VAL_MO_x_4370,GEN_VAL_MO_x_4419,GEN_VAL_MO_x_4470,GEN_VAL_MO_x_4490,GEN_VAL_MO_x_4510,GEN_VAL_MO_x_4550,GEN_VAL_MO_x_4622,GEN_VAL_MO_x_4623,GEN_VAL_MO_x_4633,GEN_VAL_MO_x_4634,GEN_VAL_MO_x_4700,GEN_VAL_MO_x_4710,GEN_VAL_MO_x_4759,GEN_VAL_MO_x_4791,GEN_VAL_MO_x_4792,GEN_VAL_MO_x_4793,GEN_VAL_MO_x_4801,GEN_VAL_MO_x_4840,GEN_VAL_MO_x_4850,GEN_VAL_MO_x_4870,GEN_VAL_MO_x_4890,GEN_VAL_MO_x_5081,GEN_VAL_MO_x_5170,GEN_VAL_MO_x_5180,GEN_VAL_MO_x_5200,GEN_VAL_MO_x_5230,GEN_VAL_MO_x_5250,GEN_VAL_MO_x_5330,GEN_VAL_MO_x_5350,GEN_VAL_MO_x_5420,GEN_VAL_MO_x_5490,GEN_VAL_MO_x_5520,GEN_VAL_MO_x_5550,GEN_VAL_MO_x_5570,GEN_VAL_MO_x_5590,GEN_VAL_MO_x_5600,GEN_VAL_MO_x_5650,GEN_VAL_MO_x_5700,GEN_VAL_MO_x_5800,GEN_VAL_MO_x_5820,GEN_VAL_MO_x_5880,GEN_VAL_MO_x_6021,GEN_VAL_MO_x_6141,GEN_VAL_MO_x_7230,GEN_VAL_MO_x_7910,Agreements_1220,Agreements_2010,Agreements_3510,Agreements_5800,Agreements_6021,pre_post_tariff,PMI,STEEL_PRICE
2018-11,1350455669.0,680123534.0,2841182.0,1393748.0,955183.0,4270544.0,495506.0,8614188.0,23621582.0,20110708.0,2759192.0,179380.0,30821.0,16847028.0,200548042.0,42965.0,3389005.0,51234606.0,23707103.0,12401570.0,3915276.0,78264019.0,1814522.0,82004281.0,24724048.0,10443933.0,90132341.0,308716743.0,83928605.0,26510418.0,2674205.0,1718459.0,14710300.0,44995.0,552504.0,1253566.0,15957487.0,1494937.0,72059673.0,38296154.0,30406042.0,58591647.0,7413437.0,163120757.0,1829530.0,7202056.0,18837.0,529647.0,26824903.0,19868655.0,858422.0,54180397.0,9891254.0,32285452.0,19435256.0,131907051.0,40557452.0,61253633.0,165740923.0,1345384.0,2428199.0,105844075.0,136895698.0,3090285.0,51755852.0,2231594.0,54675019.0,4669305.0,1308599389.0,310363735.0,4539409.0,267337370.0,103316748.0,1154243.0,635756.0,79935268.0,0.0,0.0,1.0,1.0,1.0,1,58.6,1141.3000000000002
2018-12,1260091866.0,652268209.0,2457840.0,954426.0,909471.0,4045282.0,558470.0,7002108.0,51215429.0,22424485.0,1983599.0,87047.0,330278.0,16510711.0,175992631.0,114345.0,2649694.0,57991845.0,24797475.0,6999853.0,6386254.0,99385088.0,1702415.0,63826973.0,32592957.0,15627074.0,75605764.0,305693772.0,85742368.0,24010683.0,3248300.0,1752462.0,14530828.0,116251.0,1022040.0,913952.0,13406663.0,980939.0,74897796.0,808359.0,3703894.0,45374459.0,7478780.0,182375398.0,2632116.0,11846094.0,88100.0,468194.0,31444646.0,9802123.0,3705934.0,55059827.0,8753024.0,28362291.0,22495751.0,102560189.0,34219544.0,45347021.0,158255864.0,605419.0,2952540.0,109479783.0,109118308.0,3118573.0,37136106.0,2343231.0,78825813.0,11060577.0,1526941321.0,232999044.0,3479825.0,232743167.0,79215961.0,2966184.0,840936.0,105659407.0,0.0,0.0,1.0,1.0,1.0,1,54.9,1061.955
2019-01,1241326681.0,708393827.0,6745275.0,657603.0,258405.0,2235100.0,479396.0,16078305.0,52133983.0,20552567.0,2246470.0,528371.0,35149.0,18547093.0,425628489.0,479220.0,2738374.0,72808320.0,16431845.0,7994635.0,10715412.0,94625666.0,1191246.0,56144520.0,28419334.0,21961069.0,66741088.0,337294188.0,79819578.0,32872119.0,3528581.0,1014480.0,14746427.0,38495.0,399042.0,1026118.0,13965444.0,2254717.0,87401818.0,2145987.0,20598642.0,77592725.0,7991450.0,179128260.0,1970989.0,15221437.0,213244.0,4094337.0,49329446.0,36765166.0,4043348.0,58699152.0,10421254.0,31823203.0,52701279.0,140139416.0,39262256.0,76523593.0,189693549.0,923715.0,2508425.0,116722252.0,125171648.0,3187385.0,33622928.0,3366870.0,48187336.0,7944344.0,1366485197.0,477195216.0,3221697.0,234663065.0,90280051.0,3424947.0,1490103.0,152936441.0,1.0,1.0,1.0,1.0,1.0,1,55.7,1071.26
2019-02,1161930701.0,603132757.0,6095840.0,590478.0,704377.0,2873311.0,319624.0,7551324.0,47964005.0,23119026.0,2753791.0,464901.0,117346.0,8418234.0,346376437.0,880114.0,2366849.0,60364245.0,15645094.0,11803598.0,5514439.0,72362378.0,1539520.0,57751429.0,25563672.0,12536650.0,64131074.0,280458453.0,55921225.0,18737219.0,3052776.0,1415749.0,17143906.0,144759.0,1843348.0,1053096.0,13140826.0,965031.0,50327375.0,16594505.0,4926690.0,54190733.0,6393678.0,125904945.0,968318.0,10456388.0,238749.0,634092.0,10080650.0,24194930.0,2609489.0,46487345.0,9128337.0,36633351.0,30055430.0,108971646.0,39366601.0,54002599.0,160945530.0,713710.0,2421045.0,88219450.0,84802251.0,3276399.0,45909194.0,2853457.0,73584424.0,20133773.0,1206648315.0,290532491.0,3777266.0,229369255.0,101750852.0,1544506.0,697070.0,71403292.0,1.0,1.0,1.0,1.0,1.0,1,54.4,1143.74
2019-03,1238793953.0,693927763.0,1776906.0,481325.0,2462123.0,5624720.0,215618.0,9017085.0,52281050.0,24515241.0,1876981.0,381878.0,77191.0,15010112.0,286790386.0,1464184.0,1148532.0,46628235.0,30369347.0,10202408.0,9345599.0,93541017.0,1534645.0,54131475.0,26394118.0,19805974.0,75766494.0,318364514.0,84952566.0,36210236.0,3889420.0,1657952.0,17597508.0,119270.0,466626.0,1369671.0,16044677.0,137769.0,79341478.0,15696624.0,17809124.0,70607857.0,8737415.0,178484661.0,3790533.0,15031102.0,376409.0,3234162.0,15842079.0,33342123.0,518038.0,59076081.0,13077927.0,32031306.0,41814440.0,148548449.0,37163969.0,57329656.0,219081374.0,811535.0,3686983.0,110536356.0,108139923.0,2837103.0,49470345.0,2143671.0,41507754.0,5344623.0,998795437.0,318644793.0,2389426.0,266175798.0,123131640.0,1799988.0,966094.0,101445595.0,1.0,1.0,1.0,1.0,1.0,1,54.9,1146.87
2019-04,1225020101.0,674291606.0,3066324.0,609816.0,1115311.0,4366321.0,402182.0,9526356.0,40340750.0,29273287.0,2475490.0,265423.0,45649.0,12135833.0,440443732.0,1172353.0,1179966.0,66117791.0,25084501.0,15773462.0,9226796.0,87640925.0,1411981.0,65724112.0,28199690.0,18741625.0,83206753.0,375468643.0,77240374.0,20616690.0,5261443.0,1740547.0,19676988.0,111115.0,1446791.0,1728722.0,17180175.0,2870640.0,50153201.0,1545449.0,10893864.0,43943832.0,4315210.0,160061229.0,3768944.0,14899509.0,119350.0,343955.0,17218047.0,11392873.0,509294.0,59299379.0,10454893.0,30791293.0,34085280.0,104305612.0,49353266.0,61787389.0,214291314.0,2421194.0,3373411.0,103095707.0,94619948.0,2838384.0,37018051.0,3095121.0,44556919.0,10261793.0,1172081043.0,405833410.0,2548028.0,299367334.0,80271855.0,2827069.0,1484289.0,167794570.0,1.0,1.0,1.0,1.0,1.0,1,53.6,1162.71
2019-05,1112018673.0,712266108.0,2988971.0,410364.0,1723923.0,4297244.0,381914.0,7882146.0,61922720.0,34865363.0,2893462.0,386713.0,243563.0,6835022.0,321199478.0,882465.0,1344735.0,74271120.0,15957531.0,3640520.0,8218430.0,93611876.0,1460756.0,55286959.0,29386973.0,15335723.0,84471766.0,303571958.0,72782350.0,28051560.0,3610080.0,2110761.0,19506083.0,74349.0,741653.0,1071990.0,14476482.0,476036.0,73530613.0,22045489.0,28834975.0,70034714.0,9411416.0,146104985.0,3818977.0,14341733.0,461097.0,4026705.0,16936948.0,19774572.0,1509184.0,73732204.0,10317174.0,32116513.0,41998621.0,162443932.0,39804786.0,77605602.0,220672909.0,469344.0,2705794.0,94167091.0,108099405.0,2615685.0,56225238.0,3190321.0,42374550.0,5518080.0,1279851148.0,395289430.0,2349099.0,255216300.0,109426379.0,3487910.0,1086651.0,40191600.0,1.0,1.0,1.0,1.0,1.0,1,52.6,1067.415
2019-06,1289951326.0,668757323.0,3974099.0,510228.0,600231.0,4064864.0,267132.0,7290751.0,46227695.0,30236406.0,2627480.0,344289.0,92065.0,15172332.0,295186051.0,857984.0,2076324.0,62388678.0,15633311.0,5728260.0,8810304.0,87252788.0,1122929.0,75460982.0,30006987.0,17477054.0,66588246.0,326589879.0,69058238.0,24721242.0,3546201.0,1610245.0,15206825.0,95013.0,180018.0,1160861.0,13304865.0,2155822.0,75855566.0,2029746.0,1695431.0,65884104.0,6579280.0,151474461.0,3122268.0,6977445.0,171375.0,550741.0,49845403.0,6706420.0,1172232.0,48794716.0,9244518.0,42694727.0,32186507.0,116853462.0,34908668.0,54094967.0,154223934.0,564504.0,2373027.0,97876740.0,98564728.0,1837533.0,37840012.0,2175770.0,34982315.0,4639436.0,1189773223.0,277118911.0,2599419.0,249833884.0,104833069.0,2797827.0,1014540.0,89230600.0,1.0,1.0,1.0,1.0,1.0,1,51.5,1065.435
2019-07,1431023408.0,714162580.0,2730976.0,827157.0,1100593.0,4207881.0,150062.0,5429147.0,22148831.0,36512806.0,2545530.0,248254.0,111905.0,9945749.0,506922431.0,1443359.0,2188143.0,62226822.0,14273348.0,16082910.0,9284111.0,78192058.0,1542820.0,71236177.0,35715812.0,21044676.0,92555735.0,295287661.0,62597273.0,22527827.0,3819402.0,2033794.0,26018887.0,240894.0,913019.0,1577760.0,15580834.0,4049613.0,36590459.0,12756648.0,8285661.0,69865828.0,7522932.0,164696369.0,4823498.0,13237342.0,236650.0,1867063.0,17264384.0,24537249.0,1150226.0,52291628.0,12724783.0,41335335.0,48433063.0,144260675.0,29104089.0,70586922.0,181956753.0,781842.0,3144529.0,124701655.0,103843827.0,2526471.0,43654441.0,3699420.0,38834186.0,13210581.0,1190542495.0,309813409.0,3976048.0,241883454.0,82752411.0,4288329.0,1511062.0,67899139.0,1.0,1.0,1.0,1.0,1.0,1,51.0,1100.4450000000002
2019-08,1403751286.0,640879007.0,2354034.0,549727.0,1169757.0,3444065.0,276178.0,5762289.0,39093733.0,29479517.0,2757053.0,149090.0,106273.0,3410567.0,177614973.0,346374.0,1616647.0,63632144.0,15346198.0,6666795.0,7512966.0,77743192.0,1353837.0,66665816.0,17968432.0,10739295.0,69501086.0,296329301.0,66435038.0,30695525.0,2784108.0,2519548.0,18435507.0,276608.0,76260.0,1259671.0,18529464.0,450815.0,56355740.0,10610775.0,22070221.0,81263626.0,8304464.0,145244171.0,1813078.0,9980918.0,863387.0,2062245.0,13077396.0,18160689.0,765526.0,44998711.0,11448637.0,21989977.0,35186295.0,129422832.0,30511660.0,47394616.0,182050697.0,341088.0,3263510.0,120510506.0,96423991.0,3003643.0,59123058.0,2723594.0,38653242.0,4162392.0,1186216933.0,379531194.0,4312179.0,279009956.0,85192691.0,2242613.0,1604355.0,84049702.0,1.0,1.0,1.0,1.0,1.0,1,48.5,972.23
2019-09,1512048212.0,700456085.0,1685911.0,886098.0,940771.0,3902143.0,185869.0,5308058.0,53501015.0,28281794.0,2449649.0,249324.0,69683.0,10535164.0,170555927.0,668828.0,588701.0,32523112.0,8326299.0,12827193.0,8663531.0,97475556.0,2140030.0,56845749.0,17503064.0,8548491.0,59523448.0,264677267.0,45791177.0,16489238.0,3483272.0,1728247.0,16081514.0,115897.0,450988.0,1142579.0,10884346.0,2145588.0,40416947.0,1011677.0,416814.0,39009434.0,7845439.0,106876663.0,2962742.0,6350944.0,546482.0,1768081.0,14969386.0,29176886.0,971717.0,52666338.0,10402899.0,30305820.0,33737178.0,120784421.0,30029515.0,56617951.0,154592757.0,1040064.0,2672963.0,100289975.0,89997750.0,2282361.0,41665917.0,2803579.0,32479914.0,3694662.0,1069983621.0,247951854.0,2453697.0,219971269.0,98323815.0,3413422.0,714524.0,58535689.0,1.0,1.0,1.0,1.0,1.0,1,48.1,973.445
2019-10,1488034753.0,745769976.0,1290137.0,380391.0,1366879.0,3918557.0,307892.0,5888554.0,48962306.0,35266135.0,2793750.0,334858.0,269296.0,5159689.0,133424041.0,605015.0,1952367.0,51586342.0,15707210.0,6374817.0,10645237.0,85670711.0,1334903.0,48476522.0,20535883.0,11878952.0,69646607.0,268341835.0,48644865.0,14050751.0,2436288.0,1872558.0,19735658.0,470495.0,1067730.0,891344.0,13296716.0,335362.0,66089733.0,1080393.0,18757582.0,50175156.0,7451523.0,133551110.0,1022286.0,9462249.0,312747.0,1652115.0,10163547.0,8572627.0,1451363.0,50969571.0,9387328.0,28542275.0,25871477.0,118822539.0,25277157.0,55562888.0,186423718.0,1011418.0,3416259.0,111556226.0,92918051.0,4012968.0,50198845.0,4030355.0,25437485.0,6358197.0,1080559275.0,249888553.0,2962242.0,231881366.0,39858346.0,3992949.0,91002.0,66246140.0,1.0,1.0,1.0,1.0,1.0,1,48.1,959.785
2019-11,1200176809.0,637979415.0,1160424.0,482991.0,1576054.0,4236059.0,165067.0,6250348.0,39132418.0,23279774.0,2329348.0,127228.0,21760.0,4443180.0,260508047.0,358258.0,1526251.0,47915688.0,14545144.0,13444699.0,6174287.0,78418018.0,2069241.0,71208489.0,16898709.0,4684697.0,64782429.0,247302664.0,48656393.0,17010988.0,3186222.0,1710930.0,19574696.0,335652.0,262145.0,1109227.0,14522060.0,591887.0,53434549.0,22254854.0,5192596.0,41896145.0,7467686.0,118928073.0,1419052.0,7211184.0,625136.0,577433.0,8442569.0,12241992.0,1669858.0,53826823.0,8909697.0,39794249.0,23027539.0,135844672.0,24776311.0,53242708.0,182326951.0,3321729.0,2865625.0,112890104.0,88586732.0,2134997.0,60519766.0,2992111.0,25520821.0,2165847.0,942944479.0,258851379.0,2460387.0,224257188.0,37704405.0,4996583.0,43596.0,68011068.0,1.0,1.0,1.0,1.0,1.0,1,48.1,1026.535
2019-12,1349507223.0,609956812.0,1444943.0,652361.0,1165922.0,4052029.0,500413.0,3818351.0,48439243.0,23486325.0,1912661.0,183010.0,40931.0,5466114.0,251571512.0,933374.0,1479856.0,40598768.0,6037861.0,6189907.0,7773078.0,88342123.0,2061311.0,68054672.0,25562788.0,13784339.0,76125117.0,281266486.0,54683197.0,19386400.0,2414583.0,1570190.0,15852755.0,360704.0,242429.0,1981702.0,11856567.0,574455.0,51074398.0,1361032.0,16826501.0,59482320.0,8482434.0,122923117.0,1718424.0,7143382.0,365420.0,2110533.0,6533108.0,20830529.0,1798377.0,31770773.0,9429225.0,24873655.0,19287190.0,116562227.0,18357581.0,48952054.0,144363756.0,1024084.0,2661425.0,89385132.0,88173072.0,2451398.0,36558038.0,3329633.0,26713292.0,2984011.0,992943842.0,259133361.0,2323299.0,219392481.0,72287927.0,7444132.0,442351.0,57227872.0,1.0,1.0,1.0,1.0,1.0,1,48.1,1072.62
2020-01,1423460263.0,687130214.0,1239785.0,594747.0,1390283.0,2965411.0,371403.0,4387320.0,36017269.0,22638140.0,2108088.0,174178.0,20456.0,4743990.0,305076124.0,1549135.0,2538472.0,49619781.0,13255973.0,16667196.0,8511549.0,68417345.0,1585776.0,33325502.0,14928487.0,8480282.0,58633289.0,210258155.0,63190653.0,28811185.0,2955841.0,952693.0,16375940.0,201247.0,749741.0,1208337.0,13159354.0,3517844.0,53806949.0,27422145.0,14866478.0,66372213.0,8233860.0,110211370.0,1124457.0,11015349.0,737894.0,1006709.0,8463045.0,38794006.0,1213662.0,52056295.0,10308458.0,35124016.0,19843798.0,102579533.0,24997510.0,49316887.0,183528868.0,1270657.0,2874577.0,97137572.0,84833106.0,3635528.0,46704848.0,3968253.0,21804753.0,4171659.0,1155353044.0,291955163.0,2777138.0,199474341.0,63370017.0,9103883.0,225711.0,77033957.0,1.0,1.0,1.0,1.0,1.0,1,51.4,1043.905
2020-02,1248749495.0,632863865.0,1414639.0,270423.0,1290523.0,3465241.0,189629.0,6270254.0,21331079.0,26095284.0,2576230.0,111602.0,74158.0,7870614.0,165688668.0,361755.0,503191.0,41597381.0,3155823.0,11247841.0,10061692.0,68914634.0,1857625.0,57208164.0,20683961.0,11151149.0,53736012.0,220629924.0,40185943.0,22300028.0,2800630.0,1029327.0,13411880.0,402838.0,209232.0,747529.0,11433192.0,303477.0,53759254.0,222015.0,10885630.0,37914401.0,7420848.0,78885912.0,1240035.0,7328126.0,453464.0,1563379.0,6890965.0,21828788.0,955039.0,61186411.0,9454336.0,31691322.0,23229579.0,92269825.0,20904758.0,33157906.0,145820153.0,1088419.0,2441049.0,78443969.0,77361451.0,2285889.0,46352759.0,3411449.0,26055793.0,3660623.0,895606724.0,201715048.0,1959325.0,213849064.0,50220472.0,3246908.0,1152135.0,78347079.0,1.0,1.0,1.0,1.0,1.0,1,50.1,938.58
2020-03,1441631940.0,683294797.0,1264154.0,742333.0,1733625.0,4071283.0,120852.0,5200643.0,63903493.0,31256892.0,2896276.0,108699.0,40814.0,19781549.0,266028057.0,174212.0,1115176.0,41719195.0,14876156.0,4523843.0,15071852.0,73511318.0,3002866.0,53051488.0,21102638.0,8848728.0,71508775.0,296798861.0,71632492.0,35375887.0,3620942.0,1660052.0,17686534.0,456110.0,581629.0,823489.0,14347210.0,2891940.0,23656698.0,14188524.0,17739790.0,73902247.0,11011106.0,128675488.0,1144370.0,7318881.0,285029.0,1249758.0,26001345.0,26713845.0,1270276.0,51573526.0,12478282.0,29644831.0,15185167.0,121246136.0,25841815.0,41116990.0,156352034.0,1156340.0,2364918.0,100554628.0,77022448.0,3011904.0,45024206.0,2926875.0,31206389.0,3126224.0,575730866.0,294014948.0,1036509.0,204079652.0,47843860.0,4018690.0,1177715.0,62324615.0,1.0,1.0,1.0,1.0,1.0,1,49.0,707.35
2020-04,1036966404.0,578319687.0,4373343.0,181751.0,1675001.0,2094841.0,15781.0,2461494.0,23435710.0,16011675.0,905837.0,108605.0,39588.0,11918799.0,230427687.0,487952.0,608352.0,55462569.0,14015290.0,16776589.0,12858051.0,76225095.0,1238623.0,61236831.0,18917202.0,7954409.0,53505516.0,232325423.0,52156302.0,16209018.0,3275812.0,1335837.0,14818743.0,196810.0,408905.0,736668.0,13201204.0,322622.0,69317848.0,862451.0,6399359.0,75623190.0,10897368.0,117598595.0,1745220.0,6183434.0,282739.0,471162.0,7131943.0,6337723.0,690629.0,55736300.0,7761494.0,21660552.0,16407406.0,107433030.0,29928664.0,34827524.0,187534039.0,1083901.0,2389225.0,102789047.0,85996166.0,2760720.0,44955978.0,5089282.0,30095635.0,2728121.0,950881869.0,248871338.0,1448265.0,195884248.0,46835098.0,5337801.0,563112.0,52424293.0,1.0,1.0,1.0,1.0,1.0,1,41.8,657.9
2020-05,1009641755.0,574956822.0,1433394.0,20908.0,1931844.0,2654195.0,309191.0,6457130.0,14256379.0,20291510.0,3002329.0,18088.0,94867.0,5439254.0,239682818.0,646605.0,1172901.0,48798895.0,6347051.0,5699010.0,9257240.0,76224708.0,972354.0,61427343.0,11537171.0,5727934.0,44187703.0,215763137.0,48093684.0,23524012.0,3201339.0,1652072.0,9911105.0,211164.0,517356.0,1212817.0,12407327.0,3646133.0,60043395.0,14076509.0,17809501.0,65181850.0,11107487.0,77919883.0,712453.0,10075266.0,258301.0,902632.0,6837654.0,44099188.0,1111199.0,68235449.0,5474714.0,21999796.0,21607910.0,80219094.0,19971457.0,43149704.0,70756239.0,1771704.0,905572.0,95675112.0,79259861.0,2774288.0,24899336.0,3412834.0,36858206.0,1116032.0,1089634246.0,271320485.0,1581570.0,203528731.0,61114800.0,1960990.0,50534.0,47477925.0,1.0,1.0,1.0,1.0,1.0,1,43.5,683.05
2020-06,1153503626.0,649852122.0,1826018.0,251876.0,1169629.0,2636094.0,65187.0,7854871.0,39939438.0,25322925.0,3866014.0,43318.0,0.0,1162132.0,179604340.0,214122.0,863243.0,39560806.0,3185422.0,15387746.0,13385156.0,63056563.0,1346170.0,40252978.0,10177797.0,7524042.0,58796459.0,196151513.0,38297095.0,24283025.0,3120018.0,1376324.0,11711554.0,166759.0,818741.0,1156188.0,11739418.0,3227248.0,42822248.0,635158.0,14007032.0,75767851.0,8696961.0,122920411.0,1266299.0,7764235.0,556877.0,548309.0,8383910.0,5716558.0,809154.0,48956368.0,10694444.0,17856202.0,10978928.0,27893470.0,27552235.0,17978898.0,71979810.0,530323.0,1166956.0,84063557.0,72019294.0,929885.0,34414381.0,3470031.0,22279439.0,1652138.0,1115015434.0,241907812.0,2008101.0,136888093.0,28781839.0,1529232.0,198920.0,50330387.0,1.0,1.0,1.0,1.0,1.0,1,52.6,820.7149999999999
2020-07,1185167419.0,643987097.0,1913970.0,288961.0,2360289.0,1919084.0,166809.0,8235549.0,22753282.0,31994810.0,3589723.0,211637.0,22028.0,5026309.0,270089694.0,593520.0,1481605.0,46386690.0,7113786.0,5245179.0,10567567.0,66018929.0,1741205.0,51428110.0,14570498.0,9557463.0,59208579.0,184468003.0,33521321.0,19014962.0,2279172.0,1811363.0,14280683.0,241871.0,259526.0,1064142.0,11590819.0,1112317.0,95880037.0,421130.0,3729582.0,72393457.0,8933856.0,106049115.0,1516868.0,9424118.0,273145.0,808116.0,5955575.0,4081070.0,694730.0,60730888.0,11343334.0,29521463.0,8804147.0,29904041.0,25937974.0,21852701.0,114673982.0,1375696.0,2552922.0,107046477.0,84447465.0,1559310.0,37985247.0,4612932.0,22734311.0,2559026.0,1229936153.0,204872581.0,1530900.0,136384778.0,26362948.0,2234125.0,588936.0,38794005.0,1.0,1.0,1.0,1.0,1.0,1,53.8,813.76
2020-08,1246330704.0,645534737.0,2263225.0,667508.0,1630602.0,2272292.0,149134.0,6671602.0,33070590.0,28320544.0,3274459.0,230991.0,20335.0,8639546.0,91999658.0,295931.0,659959.0,30757065.0,11964299.0,4382841.0,10166122.0,74028467.0,901161.0,50163442.0,10230666.0,10398686.0,50055749.0,197482284.0,42761185.0,15220698.0,2427850.0,1530632.0,21252999.0,249806.0,735713.0,1093015.0,13658861.0,1225843.0,40347678.0,666884.0,6313658.0,64017094.0,10199084.0,102334241.0,1874281.0,10022126.0,233967.0,512962.0,6588310.0,6574267.0,827211.0,60854683.0,12866605.0,22825025.0,6180507.0,77179887.0,20240774.0,15856424.0,127951145.0,482394.0,2004328.0,107145816.0,89466402.0,2457406.0,37524712.0,4335904.0,15649594.0,2620206.0,1215324698.0,181695971.0,2719292.0,136730145.0,34229577.0,1846261.0,650739.0,32066883.0,1.0,1.0,1.0,1.0,1.0,1,55.4,866.37
2020-09,1220326790.0,638242084.0,1934483.0,691294.0,2238882.0,2693243.0,325008.0,8987013.0,36802425.0,31654430.0,3741341.0,367186.0,0.0,7358532.0,117138768.0,1110697.0,2358395.0,26040576.0,10695518.0,9939190.0,7481328.0,85277623.0,1426999.0,51550502.0,17667226.0,13757186.0,39639710.0,208059593.0,31287801.0,13747650.0,2672263.0,1661333.0,16936863.0,481282.0,805056.0,1465168.0,12492521.0,146000.0,36231374.0,521752.0,8670152.0,33464552.0,7438318.0,86936750.0,1687395.0,10636180.0,357883.0,641872.0,6037753.0,6369646.0,529446.0,41108806.0,9720000.0,24024903.0,11011853.0,99927688.0,21188869.0,24877312.0,137945870.0,1083281.0,2846704.0,107782122.0,83368263.0,2240358.0,42907102.0,3027311.0,22925483.0,3285305.0,1195755780.0,163019971.0,1295627.0,167209832.0,32482528.0,2706936.0,299034.0,71245820.0,1.0,1.0,1.0,1.0,1.0,1,55.5,905.415
2020-10,1273797546.0,704450625.0,1458771.0,905197.0,2324704.0,3350853.0,310345.0,6492466.0,36052447.0,27871505.0,4482318.0,178899.0,78780.0,8100574.0,145401724.0,605726.0,1960974.0,53522698.0,10981898.0,22956978.0,9842038.0,63251177.0,1416741.0,60330045.0,16459992.0,10661167.0,59190748.0,218357534.0,41982270.0,16267440.0,2479399.0,1477159.0,14012433.0,337489.0,485153.0,1055989.0,16029088.0,1705667.0,39513982.0,16136296.0,18357705.0,31093602.0,7532657.0,102256638.0,617109.0,9137559.0,198510.0,803166.0,6239635.0,6507687.0,1286676.0,56658282.0,11765401.0,23839470.0,13611876.0,86094269.0,29595328.0,26413697.0,161188600.0,542800.0,2725162.0,114122093.0,91188763.0,3028201.0,40876479.0,4772949.0,17929283.0,3528296.0,1270508186.0,216053557.0,1876833.0,175269576.0,32428202.0,2626781.0,303090.0,54874970.0,1.0,1.0,1.0,1.0,1.0,1,58.7,923.325
2020-11,1253303020.0,665085553.0,2454471.0,662815.0,1855412.0,3106786.0,228577.0,6441283.0,55510864.0,25449801.0,4129453.0,122924.0,19667.0,9134829.0,76159082.0,381579.0,1508149.0,34532342.0,13005389.0,14995736.0,8113205.0,77634212.0,2165827.0,54540015.0,12338238.0,6219507.0,53435450.0,213128507.0,47235928.0,18081764.0,3021600.0,1738496.0,16997935.0,352004.0,693774.0,1648012.0,18552685.0,221863.0,71424483.0,113874.0,6370214.0,39375041.0,10281456.0,125976194.0,519314.0,8027929.0,27770.0,588527.0,6216905.0,5176828.0,1019808.0,55210685.0,13946923.0,30696225.0,19551108.0,120965259.0,21111330.0,20521309.0,141611068.0,736256.0,2132880.0,110322301.0,98596695.0,2380410.0,39453443.0,4112725.0,16348043.0,3078814.0,1217323839.0,195282057.0,2334919.0,183351786.0,48864776.0,1684921.0,368732.0,76323549.0,1.0,1.0,1.0,1.0,1.0,1,57.3,1037.56
2020-12,1292975299.0,666447040.0,1535481.0,739431.0,1767565.0,3136027.0,271399.0,4999523.0,31359591.0,33328691.0,4092239.0,282186.0,103797.0,4612071.0,285207229.0,89102.0,2263077.0,62256262.0,17738126.0,12842178.0,5249518.0,79877955.0,1968679.0,87541430.0,11688819.0,5212095.0,61212161.0,220855687.0,41541042.0,16046285.0,2396259.0,1900846.0,16011969.0,391525.0,705892.0,1288834.0,16984736.0,1799410.0,91149534.0,14660389.0,221051.0,36967814.0,7588704.0,118316458.0,736054.0,7388141.0,227308.0,773792.0,8884822.0,4787607.0,1221482.0,37539285.0,15375434.0,27661446.0,13272784.0,92243530.0,26723273.0,27411879.0,145907402.0,738636.0,2491930.0,93639430.0,84458581.0,2923971.0,51580670.0,3297667.0,15730523.0,2189782.0,1263668010.0,274508198.0,2175371.0,181066041.0,36830414.0,1258728.0,144400.0,78695038.0,1.0,1.0,1.0,1.0,1.0,1,60.2,1235.865
